date,scheme_code,scheme_name,scheme_category,fund_house,nav
2013-06-29,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.445
2013-06-30,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.445
2013-07-01,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6086
2013-07-02,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5237
2013-07-03,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2808
2013-07-04,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3744
2013-07-05,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4009
2013-07-06,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4009
2013-07-07,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4009
2013-07-08,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2314
2013-07-09,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3168
2013-07-10,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.259
2013-07-11,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4425
2013-07-12,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6028
2013-07-13,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6028
2013-07-14,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6028
2013-07-15,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6813
2013-07-16,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4826
2013-07-17,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4057
2013-07-18,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5266
2013-07-19,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.491
2013-07-20,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.491
2013-07-21,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.491
2013-07-22,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4323
2013-07-23,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5137
2013-07-24,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2616
2013-07-25,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.1914
2013-07-26,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0735
2013-07-27,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0735
2013-07-28,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0735
2013-07-29,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0033
2013-07-30,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.7471
2013-07-31,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.9014
2013-08-01,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.766
2013-08-02,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6617
2013-08-03,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6617
2013-08-04,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6617
2013-08-05,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.7128
2013-08-06,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.3588
2013-08-07,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.4816
2013-08-08,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.7214
2013-08-09,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.7214
2013-08-10,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.7214
2013-08-11,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.7214
2013-08-12,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.8515
2013-08-13,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0239
2013-08-14,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0848
2013-08-15,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.0848
2013-08-16,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6349
2013-08-17,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6349
2013-08-18,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6349
2013-08-19,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.4366
2013-08-20,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.4137
2013-08-21,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.2191
2013-08-22,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.424
2013-08-23,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.5759
2013-08-24,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.5759
2013-08-25,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.5759
2013-08-26,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6806
2013-08-27,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.2979
2013-08-28,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.2443
2013-08-29,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.4848
2013-08-30,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6214
2013-08-31,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6214
2013-09-01,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.6214
2013-09-02,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.794
2013-09-03,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.3669
2013-09-04,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.564
2013-09-05,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.8133
2013-09-06,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.9802
2013-09-07,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.9802
2013-09-08,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.9802
2013-09-09,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,12.9802
2013-09-10,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3471
2013-09-11,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4542
2013-09-12,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3458
2013-09-13,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3653
2013-09-14,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3653
2013-09-15,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3653
2013-09-16,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2876
2013-09-17,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3498
2013-09-18,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.4428
2013-09-19,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.819
2013-09-20,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6366
2013-09-21,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6366
2013-09-22,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6366
2013-09-23,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.408
2013-09-24,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3638
2013-09-25,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.355
2013-09-26,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.3434
2013-09-27,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2945
2013-09-28,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2945
2013-09-29,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2945
2013-09-30,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.1286
2013-10-01,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2715
2013-10-02,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.2715
2013-10-03,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5608
2013-10-04,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5546
2013-10-05,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5546
2013-10-06,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.5546
2013-10-07,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6097
2013-10-08,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.6174
2013-10-09,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.7175
2013-10-10,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.7388
2013-10-11,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.9215
2013-10-12,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.9215
2013-10-13,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.9215
2013-10-14,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.9362
2013-10-15,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.8854
2013-10-16,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.8854
2013-10-17,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,13.7852
2013-10-18,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.0524
2013-10-19,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.0524
2013-10-20,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.0524
2013-10-21,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.1188
2013-10-22,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.115
2013-10-23,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.0597
2013-10-24,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Equity Scheme - Large Cap Fund,Nippon India Mutual Fund,14.0033
